cnpj,bairro,socio_nome
13821487000115,CENTRO,
13827120000109,DEMOCRITO ROCHA,
13829343000105,AMADEU FURTADO,
13831170000160,JOQUEI CLUBE,
13831340000106,CAIS DO PORTO,
13837193000181,PRESIDENTE KENNEDY,
13838608000131,ANTONIO BEZERRA,
13850031000183,FATIMA,
13851631000166,BARROSO,
13851797000182,VILA VELHA,
13853144000132,BARRA DO CEARA,
13857212000131,PARQUE ARAXA,
13858020000140,JARDIM DAS OLIVEIRAS,
13865158000176,PARQUE SANTA ROSA,
13865838000190,GRANJA LISBOA,
13867701000174,SIQUEIRA,
13872835000183,BOM JARDIM,
13877563000104,BARROSO,
13878998000173,JACARECANGA,
13880889000190,DAMAS,
13882276000192,CARLITO PAMPLONA,
13883895000100,BENFICA,
13885941000100,JANGURUSSU,
13886331000112,ITAPERI,LUCIVALDO FERREIRA MOTA
13886427000180,DAMAS,
13887640000107,SERRINHA,
13887644000195,PAN AMERICANO,
13887719000138,VICENTE PINZON,
13889421000167,CENTRO,
13890385000151,BARROSO,
13892752000156,ITAOCA,
13892943000118,PARQUE GENIBAU,
13895017000104,MESSEJANA,CLEO SANTOS MACEDO
13896087000179,AUTRAN NUNES,
13897243000116,CENTRO,
13898216000168,BELA VISTA,
13901510000181,CARLITO PAMPLONA,
13912719000140,CANINDEZINHO,
13916387000172,PREFEITO JOSE WALTER,
13945138000105,CIDADE DOS FUNCIONARIOS,
13952511000155,PREFEITO JOSE WALTER,
13953372000184,LAGOA REDONDA,
13954470000136,SIQUEIRA,
13957973000165,PAUPINA,
13962739000126,BARRA DO CEARA,
13967225000163,MESSEJANA,
13968189000152,CAMBEBA,
13971184000189,GRANJA LISBOA,
13981070000110,JACARECANGA,
13984189000146,PARQUE SAO JOSE,
14001859000120,HENRIQUE JORGE,
14005357000177,MANUEL SATIRO,
14006615000130,JACARECANGA,
14009892000104,SIQUEIRA,
14011395000132,BONSUCESSO,
14016688000102,ALTO DA BALANCA,
14019589000184,MARAPONGA,
14022083000124,ENGENHEIRO LUCIANO CAVALCANTE,
14023491000109,QUINTINO CUNHA,
14029295000133,VILA VELHA,
14029337000136,QUINTINO CUNHA,
14046849000100,AMADEU FURTADO,
14049920000109,BONSUCESSO,
14051181000190,GUAJIRU,
14052704000112,BOA VISTA,
14060827000103,PARQUELANDIA,
14060951000160,PICI,
14061571000140,BARRA DO CEARA,
14075547000160,PREFEITO JOSE WALTER,
14083127000126,PARQUE GENIBAU,
14094328000129,HENRIQUE JORGE,
14101095000144,CAIS DO PORTO,
14113777000177,BOM JARDIM,
14114272000127,GRANJA PORTUGAL,
14127304000129,SERRINHA,
14128076000101,CIDADE DOS FUNCIONARIOS,
14133863000141,RODOLFO TEOFILO,
